fitness,speed,distance
578.86,30.0,23.49575907805962
764.66,30.0,24.042424427360228
690.57,30.0,24.04240849401682
748.63,30.0,18.525377764854923
727.93,30.0,24.042141789849104
820.62,30.0,24.042141789849104
836.04,30.0,21.283617462322155
636.95,30.0,21.010568421457272
929.94,30.0,23.49575907805962
804.55,30.0,21.283617462322155
621.72,30.0,24.04241646068852
648.27,30.0,23.76908378603822
799.13,30.0,24.04240849401682
766.33,30.0,24.042276517221847
644.67,30.0,24.042209153535474
531.08,30.0,24.04227514193296
590.78,30.0,22.526355105653188
704.95,30.0,23.90561278794366
738.1,30.0,22.526355105653188
729.12,30.0,22.52635062418019
728.84,30.0,23.90575012336337
555.5,30.0,23.76908378603822
621.39,30.0,22.52635062418019
681.87,30.0,22.526355105653188
699.86,30.0,23.973910970739567
680.2,30.0,23.21605261450828
703.6,30.0,23.215981706061925
680.8,30.0,23.215983946798424
686.75,30.0,24.042209153535474
719.93,30.0,22.52635062418019
754.15,30.0,23.284315123793075
625.71,30.0,23.215983946798424
535.12,30.0,23.76908378603822
702.88,30.0,23.284312883056575
661.77,30.0,23.2501484149275
733.8,30.0,23.147717205109203
764.71,30.0,23.663261018296026
708.13,30.0,23.21601828065335
590.7,30.0,23.594981792623923
674.99,30.0,23.215983946798424
785.1,30.0,23.76908378603822
716.02,30.0,23.973910970739567
827.07,30.0,23.905646469786845
725.57,30.0,24.042209153535474
744.44,30.0,23.85273508591575
583.37,30.0,23.198932810018352
671.56,30.0,24.00806006213752
543.86,30.0,23.40548286971117
622.97,30.0,23.198932810018352
690.7,30.0,23.50961610048286
619.1,30.0,23.629113717094413
817.87,30.0,23.216001113725888
765.85,30.0,24.00806006213752
703.33,30.0,24.00806006213752
925.27,30.0,23.603496436077936
497.61,30.0,23.629113717094413
715.64,30.0,24.00806006213752
788.11,30.0,23.302207839864764
646.65,30.0,23.603496436077936
608.73,30.0,23.302207839864764
547.97,30.0,24.00806006213752
748.87,30.0,23.302207839864764
683.44,30.0,23.40548286971117
541.01,30.0,23.517298293402792
626.54,30.0,23.65513395100114
655.69,30.0,23.409753066633776
492.63,30.0,23.461390581556984
760.37,30.0,23.302207839864764
664.25,30.0,23.504489652894556
669.9,30.0,23.40548286971117
617.38,30.0,23.65513395100114
793.57,30.0,23.65513395100114
747.35,30.0,23.353845354787968
556.37,30.0,23.5732060052486
694.17,30.0,23.43557182409538
659.0,30.0,23.579811801947848
732.32,30.0,23.538847829071578
799.79,30.0,23.65513395100114
644.99,30.0,23.381799210710874
659.57,30.0,23.489344437479886
645.04,30.0,23.407617968172474
769.72,30.0,23.504489652894556
561.64,30.0,23.558262266279062
666.94,30.0,23.579811801947848
730.6,30.0,23.534578119713867
598.22,30.0,23.49691704518722
657.77,30.0,23.482940117225766
765.96,30.0,23.48080550632936
712.67,30.0,23.569037034113457
739.38,30.0,23.569037034113457
684.2,30.0,23.43557182409538
775.57,30.0,23.579811801947848
670.27,30.0,23.538847829071578
689.33,30.0,23.514096133275732
761.97,30.0,23.497450819802545
478.22,30.0,23.4662444346413
626.32,30.0,23.52492127022141
523.86,30.0,23.505506589231477
817.97,30.0,23.48992858120649
641.48,30.0,23.498518125250747
716.34,30.0,23.553942431592517
692.46,30.0,23.53297703965034
620.49,30.0,23.553942431592517
540.53,30.0,23.553942431592517
737.27,30.0,23.48587551193639
674.4,30.0,23.510093433116907
805.38,30.0,23.52569662569753
710.54,30.0,23.526230278421632
736.76,30.0,23.481847627221924
735.86,30.0,23.539431850906965
642.77,30.0,23.52569662569753
799.37,30.0,23.502012357241114
604.02,30.0,23.553942431592517
756.2,30.0,23.539431850906965
558.57,30.0,23.52569662569753
770.67,30.0,23.5328310646643
732.3,30.0,23.539431850906965
706.63,30.0,23.5328310646643
606.37,30.0,23.54668714124974
720.16,30.0,23.502012357241114
695.84,30.0,23.54668714124974
608.19,30.0,23.483861569579155
701.45,30.0,23.524762642011936
598.5,29.518716670652843,21.802930704561174
703.91,30.0,22.667880884612735
734.83,30.0,23.528796853338118
552.96,30.0,23.529263845180914
744.54,30.0,23.536191883473634
684.39,30.0,23.525229633854735
738.09,30.0,23.515274355414448
734.02,30.0,22.652471530901146
770.46,30.0,22.643396137070162
715.84,30.0,22.663846673286557
583.71,30.0,23.536131457785633
837.69,30.0,23.532464155561875
663.41,30.0,22.65815910209385
667.25,30.0,23.522035604376285
720.99,30.0,23.098572364896825
604.61,30.0,23.532727864327274
713.38,30.0,23.096555259233735
545.96,30.0,23.529263845180914
674.86,30.0,22.665863778949646
612.34,30.0,23.096555259233735
753.81,30.0,22.652471530901146
978.91,30.0,22.88120951909169
610.67,30.0,22.88120951909169
727.39,30.0,22.882218071923234
770.54,30.0,23.096555259233735
538.43,30.0,23.312909552207323
631.3,30.0,23.09756381206528
681.88,30.0,23.096555259233735
542.53,30.0,23.093949691662964
715.63,30.0,23.529263845180914
548.99,30.0,23.309295431805012
603.98,30.0,22.882218071923234
758.38,30.0,23.204732405720527
806.17,30.0,22.88120951909169
635.3,30.0,23.312909552207323
613.8,30.0,23.09525247544835
589.0,30.0,22.88120951909169
602.89,30.0,23.096555259233735
790.92,30.0,23.203429621935143
717.52,30.0,23.309295431805012
701.23,30.0,23.205236682136302
655.78,30.0,23.09525247544835
774.89,30.0,23.042319570513417
680.0,30.0,23.043727377029768
667.62,30.0,23.096555259233735
750.35,30.0,23.09525247544835
639.45,30.0,23.258820978963925
754.45,30.0,23.096555259233735
726.86,30.0,22.989386665578486
658.56,30.0,23.095756751864123
661.65,30.0,23.043223100613996
716.15,30.0,23.09525247544835
567.23,30.0,23.096555259233735
695.91,30.0,23.124103822271206
712.24,30.0,23.09525247544835
705.28,30.0,23.070141318131753
706.49,30.0,23.177036727206136
666.04,30.0,23.042571708721304
656.68,30.0,23.096156005548927
580.92,30.0,23.09550461365624
554.78,30.0,23.09525247544835
575.4,30.0,23.096156005548927
680.83,30.0,23.097122570201478
702.58,30.0,23.042571708721304
767.01,30.0,23.069563483977518
663.58,30.0,23.09525247544835
580.22,30.0,23.095903867341043
797.54,30.0,23.10967814885978
543.68,30.0,23.09550461365624
670.75,30.0,23.11032954075247
649.12,30.0,23.095378544552297
732.57,30.0,23.095767275050612
710.84,30.0,23.096187522824913
726.27,30.0,23.09631359192886
601.47,30.0,23.102854042652382
621.66,30.0,23.09570424049864
707.61,30.0,23.11032954075247
813.16,30.0,23.082471014264907
680.09,30.0,23.09570424049864
699.59,30.0,23.08253404881688
682.52,30.0,23.103726055476976
559.28,30.0,23.099956789150944
723.26,30.0,23.09971514798781
869.66,30.0,23.099310658851497
680.41,30.0,23.102854042652382
939.43,30.0,23.09570424049864
752.88,30.0,23.106591791702428
648.6,30.0,23.09971514798781
703.96,30.0,23.09927914157551
704.26,30.0,23.092694045734632
658.41,30.0,23.09570424049864
656.36,30.0,23.099497144781658
685.91,30.0,23.099294900213504
659.4,30.0,23.099497144781658
639.78,30.0,23.101066592113945
624.79,30.0,23.097709694243225
604.03,30.0,23.102854042652382
791.89,30.0,23.096325417442788
621.61,30.0,23.09971514798781
784.81,30.0,23.10295122527696
521.21,30.0,23.099497144781658
657.78,30.0,23.098603419512443
722.93,30.0,23.100390870050877
603.9,30.0,23.10117559371702
704.57,30.0,23.098603419512443
705.47,30.0,23.099606146384733
621.63,30.0,23.100180746163723
687.67,30.0,23.099388143178587
603.46,30.0,23.10122418502931
556.81,30.0,23.1002818684478
814.22,30.0,23.100390870050877
719.63,30.0,23.100753026738555
807.16,30.0,23.100678169940373
680.29,30.0,23.1002858081073
721.23,30.0,23.099104782948586
769.08,30.0,23.099388143178587
667.57,30.0,23.099442643980122
841.13,30.0,23.099913802270876
725.38,30.0,23.09988950661473
754.73,30.0,23.098603419512443
748.08,30.0,23.10033636924934
573.03,30.0,23.10031108867832
437.56,30.0,23.1002858081073
732.24,28.969470933790408,26.163505124227314
668.41,30.0,23.099246463063587
661.0,30.0,23.099442643980122
756.83,30.0,23.099104782948586
722.67,30.0,23.10003315655948
660.58,30.0,23.100321266676644
824.5,30.0,23.100321266676644
662.9,30.0,23.10051941742293
789.94,30.0,23.099344553521853
605.27,30.0,23.099778775870952
912.96,30.0,23.1001721226189
724.64,30.0,23.099864226043714
651.04,30.0,23.10017721161806
876.01,30.0,23.09981210018576
534.06,30.0,23.10051941742293
570.37,30.0,23.099442643980122
726.58,30.0,23.099273713464356
671.42,30.0,23.099695295527944
558.58,30.0,23.09956896975403
631.52,30.0,23.099610709925535
749.15,30.0,23.100020718830887
575.82,30.0,23.100191821733322
578.01,30.0,23.100020718830887
619.36,30.0,23.099821500957333
776.43,30.0,23.099821500957333
812.92,30.0,23.099795438028355
809.47,30.0,23.099568969754035
595.37,30.0,23.10051941742293
582.93,30.0,23.100191821733322
716.84,30.0,23.100355619578124
639.98,30.0,23.10017045919013
656.41,30.0,23.10027006812691
587.92,30.0,23.099821500957333
749.88,30.0,23.099695235355682
539.53,30.0,23.09979484429246
691.12,30.0,23.10027006812691
805.0,30.0,23.100020718830887
629.46,30.0,23.09956896975403
669.91,30.0,23.09986971447208
537.84,30.0,23.10017045919013
703.51,30.0,23.09999333301289
606.19,30.0,23.09991951894047
640.07,30.0,23.100312843852517
668.51,30.0,23.100191821733322
616.67,30.0,23.099932847272907
694.66,30.0,23.100191821733322
579.58,30.0,23.099695235355682
697.72,30.0,23.10018114046173
703.87,30.0,23.10018114046173
627.97,30.0,23.100051653231517
711.48,30.0,23.1000307681027
688.51,30.0,23.100050329701098
655.17,30.0,23.100186481097523
646.39,30.0,23.100044989065303
817.27,30.0,23.1000307681027
649.51,30.0,23.100312843852517
692.64,30.0,23.099901280872494
640.78,30.0,23.10025233279292
676.49,30.0,23.10018114046173
717.57,30.0,23.100246992157125
700.97,30.0,23.10015199301222
611.91,30.0,23.0999731349689
662.77,30.0,23.100249662475022
527.91,30.0,23.100115735081413
735.85,30.0,23.1000405489019
730.0,30.0,23.100116396846623
865.37,30.0,23.100181586776806
580.16,30.0,23.10018224854202
773.14,30.0,23.10018114046173
643.69,30.0,23.10011006356301
859.35,30.0,23.100133864046818
704.67,30.0,23.10016712077712
500.64,30.0,23.100215401468375
703.87,30.0,23.10011139872196
656.98,30.0,23.100214066309427
575.7,30.0,23.10019949258467
622.59,30.0,23.100110844681815
725.9,30.0,23.1000068419354
768.36,30.0,23.10016206493622
716.62,30.0,23.10013925974954
770.1,30.0,23.10019949258467
579.65,30.0,23.10005912032868
709.36,30.0,23.10013898272947
693.85,30.0,23.100111121701886
760.34,30.0,23.100138592170065
632.36,30.0,23.10014560201237
784.09,30.0,23.100154778073843
593.24,30.0,23.100197603385578
665.46,30.0,23.10009919003911
617.74,30.0,23.10014229237092
735.3,30.0,23.10016809777782
671.42,30.0,23.100153833474295
736.74,30.0,23.10005912032868
636.88,30.0,23.10016829305752
611.49,30.0,23.10012836185713
547.99,30.0,23.100125052215677
652.89,30.0,23.100142430880954
806.25,30.0,23.10015066234288
719.6,30.0,23.100126511756702
787.68,30.0,23.10014657499675
714.49,30.0,23.100148229817478
650.31,30.0,23.100093741092905
536.26,30.0,23.100112121127395
744.03,30.0,23.100112121127395
582.63,30.0,23.100133741548316
569.73,30.0,23.100142430880954
645.18,30.0,23.100135327114025
591.03,30.0,23.1001007063498
705.26,30.0,23.100138086214635
680.34,30.0,23.100130919435365
775.43,30.0,23.10013453433117
738.02,30.0,23.100122931337857
698.36,30.0,23.1001409856829
590.15,30.0,23.10012372412071
857.26,29.30170032286237,21.24971535949247
671.06,30.0,23.100118085986928
606.48,30.0,23.100134471318828
594.25,30.0,23.100118016731912
605.03,30.0,23.10013772850086
758.38,30.0,23.1001326953771
672.95,30.0,23.10012692538661
640.98,30.0,23.100129535834913
674.91,30.0,23.10012627865288
649.59,30.0,23.100129535834913
656.54,30.0,23.10012372412071
643.58,30.0,23.1001363102729
700.12,30.0,23.100130508776246
555.74,30.0,23.10012627553154
783.51,30.0,23.10012692538661
589.4,30.0,23.100130726310788
708.64,30.0,23.10013129290222
617.16,30.0,23.10013129290222
627.09,30.0,23.100130017196804
723.22,30.0,23.100132923053906
773.07,30.0,23.100127907243895
779.22,30.0,23.100124999826125
884.28,30.0,23.10013200357687
649.83,30.0,23.100133409524574
545.86,30.0,23.100130371753796
757.54,30.0,23.100127416315253
664.32,30.0,23.100132351213396
562.95,30.0,23.100127508511463
668.78,30.0,23.100132923053906
782.54,30.0,23.10012992422026
719.77,30.0,23.100131824682347
733.47,30.0,23.100131009606503
731.26,30.0,23.10013065504951
759.98,30.0,23.10012645353501
809.15,30.0,23.100131009606503
601.6,30.0,23.100129081780487
732.24,30.0,23.10013178905171
614.16,30.0,23.100131009606503
806.97,30.0,23.100132373868128
757.03,30.0,23.10013263713365
768.42,30.0,23.100131009606503
612.7,30.0,23.100128940132628
667.89,30.0,23.100127462413358
579.77,30.0,23.100129081780487
689.86,30.0,23.100131009606503
665.07,30.0,23.100130045693497
701.92,30.0,23.100130364592168
618.84,30.0,23.100128201272994
741.7,30.0,23.100130045693497
700.3,30.0,23.100131691737317
812.69,30.0,23.100130049773504
883.38,30.0,23.10013178905171
808.15,30.0,23.100130859457067
705.4,30.0,23.100131691737317
726.23,28.088949230342525,19.955564490816
587.26,30.0,23.100131028164743
583.6,30.0,23.10013135067191
709.14,30.0,23.100131691737317
859.72,30.0,23.100131028164743
661.02,30.0,23.100130045693497
576.81,30.0,23.100129605439747
787.77,30.0,23.100130045693497
533.93,30.0,23.100129123483246
561.05,30.0,23.10012928293258
703.14,28.088949230342525,19.955564490816
694.87,30.0,23.100131028164743
683.08,30.0,23.100129664313037
646.7,30.0,23.100129364461495
723.65,30.0,21.527847048127875
866.78,30.0,23.100129203207914
860.63,30.0,23.100131028164743
621.03,30.0,23.100130045693497
654.88,30.0,23.100129664313037
795.85,30.0,26.400413338504542
650.52,30.0,23.10013053692912
758.33,30.0,22.313988356220456
607.49,30.0,23.100129855003267
624.59,30.0,24.750272183334644
595.51,30.0,23.100130045693497
693.68,30.0,23.100129664313037
654.68,30.0,24.75027150140879
666.2,30.0,23.100130346238892
641.22,30.0,23.100129855003267
875.91,30.0,23.100129855003267
793.98,30.0,23.100130045693497
745.8,30.0,23.100129855003267
650.4,30.0,23.100129664313037
781.73,30.0,24.75027150140879
739.43,25.159584509804624,30.07390594439905
743.83,30.0,23.925201019168956
766.3,30.0,23.100130441584007
699.74,30.0,23.925200773551143
759.04,30.0,23.925200773551143
719.42,30.0,23.92520092382384
801.81,30.0,23.925201019168956
708.43,30.0,23.925201019168956
556.35,30.0,26.58701789970116
657.17,30.0,26.587017804356044
555.3,30.0,26.999553481784005
678.4,30.0,24.337736212616313
744.86,30.0,23.512665341741
624.53,30.0,23.100130052948522
822.61,30.0,26.58701789970116
623.25,30.0,26.9995533589751
855.63,30.0,26.999553420379552
689.53,30.0,24.843573928652283
580.65,30.0,25.04984170596181
658.65,30.0,25.46237700848618
744.35,30.0,25.46237718907203
674.56,30.0,23.718933180454975
733.51,30.0,26.999553420379552
747.61,30.0,25.049841767366264
576.54,30.0,25.46237718907203
647.03,30.0,26.793285643070025
721.94,30.0,25.152975558862156
696.82,30.0,24.946707848009275
658.39,30.0,25.15297546856923
620.15,30.0,26.230965304725792
490.1,30.0,26.024697563170683
687.27,30.0,25.46237718907203
902.81,30.0,25.462377098779104
728.8,30.0,25.46237700848618
536.96,30.0,25.46237700848618
688.58,30.0,23.718933180454975
627.2,30.0,25.846671156605986
546.94,30.0,24.87181537181283
742.19,30.0,24.435954369658567
669.75,30.0,25.58883656101642
636.9,30.0,24.590655094470577
785.04,30.0,24.332820514232125
589.24,30.0,25.462377098779104
680.58,30.0,25.588836576367534
700.72,30.0,25.30767632882063
748.08,30.0,25.588836576367534
633.28,30.0,25.588836568691978
729.66,30.0,25.0897458277435
508.96,30.0,25.23032597409018
736.82,30.0,25.71775386648676
669.68,30.0,25.846671156605986
543.96,30.0,25.52560683757332
602.81,30.0,24.513304732064572
583.29,30.0,25.23032597409018
703.86,30.0,24.87181537181283
763.25,30.0,25.385026713799867
695.43,30.0,25.686138997089653
745.97,30.0,25.23032597409018
731.35,30.0,25.23032597409018
613.66,30.0,24.871815353077377
629.12,30.0,24.871815353077377
724.63,30.0,25.198711104693075
695.49,30.0,25.23032597409018
764.09,30.0,25.115529299275664
839.94,30.0,25.538498565348085
594.51,30.0,25.782212511546373
646.23,30.0,24.993672326176522
459.11,30.0,25.40083414818266
691.24,30.0,25.506269242818277
872.15,30.0,25.782212511546373
736.46,30.0,25.15712020198437
636.42,30.0,25.686138997089653
670.26,30.0,25.23032597409018
735.98,30.0,25.035263228885228
697.37,30.0,25.05107066358378
792.43,30.0,24.871815353077377
535.32,30.0,25.193723088037274
752.87,30.0,25.23032597409018
811.54,30.0,25.132794601487703
688.58,30.0,25.368604830336714
592.16,30.0,25.043166946234503
610.43,30.0,25.278977175083515
654.91,30.0,25.193723088037274
764.45,30.0,25.2499707844974
668.24,30.0,25.043166946234503
655.04,30.0,25.33990566163309
747.08,30.0,25.16107206065901
779.92,30.0,25.043166946234503
640.43,30.0,25.193723088037274
584.33,30.0,25.14656886536595
641.42,30.0,25.368604830336714
689.84,30.0,25.14656886536595
607.24,30.0,25.136746460162342
523.87,30.0,25.11844501713589
633.17,30.0,25.11844501713589
677.69,30.0,25.193723088037274
645.64,30.0,25.243524923736302
682.82,30.0,25.136746460162342
710.2,30.0,25.243524923736302
627.4,30.0,25.136746460162342
663.66,30.0,25.141657662764146
681.7,30.0,25.264838445497862
800.27,30.0,25.170145976701612
770.17,30.0,25.368604830336714
768.55,30.0,25.13975853889745
671.37,30.0,22.902177950904843
841.34,30.0,25.190135691949322
755.47,30.0,25.25418168461708
774.76,30.0,24.13539139062078
660.35,30.0,25.25418168461708
875.19,30.0,25.136746460162342
558.28,30.0,25.202298492197656
477.42,30.0,25.2007924528301
751.13,30.0,25.1407081008308
753.48,30.0,25.30606487703651
654.01,30.0,24.019462205533593
691.72,30.0,24.604798948741458
686.14,30.0,24.720728133828644
715.62,30.0,24.720728133828644
845.22,30.0,25.19621709207349
681.67,30.0,25.22748706872359
820.14,30.0,25.201545472513878
585.81,30.0,24.636821945075337
734.06,30.0,25.1407081008308
608.11,30.0,25.2221586882832
755.29,30.0,25.228240088407368
760.54,30.0,25.214516270618734
702.45,30.0,24.678775039451992
495.91,30.0,24.93253101674135
625.23,30.0,24.974107601276117
670.45,30.0,25.17112678667234
694.72,30.0,25.184097584777195
758.09,30.0,24.92949031667927
694.37,30.0,24.974107601276117
629.74,30.0,24.974107601276117
705.0,30.0,24.974484111118006
718.91,30.0,24.93143631211459
706.33,30.0,24.93143631211459
637.01,30.0,25.072617193974228
705.01,30.0,24.953319309008734
593.29,30.0,25.051828901706845
677.76,30.0,25.184097584777195
743.44,30.0,25.184097584777195
752.86,30.0,25.072617193974228
718.46,30.0,24.974107601276117
671.49,30.0,24.974107601276117
577.81,30.0,24.974107601276117
730.08,30.0,24.952771956695354
615.56,30.0,25.02336239762517
569.07,30.0,25.11796324324202
753.97,30.0,24.963713455142425
868.31,30.0,25.057766948445895
561.43,30.0,24.963713455142425
745.59,30.0,24.952771956695354
542.42,30.0,24.99163260691072
826.63,30.0,25.02336239762517
759.28,30.0,24.972202281803035
645.14,30.0,25.035367599968687
653.75,30.0,24.952771956695354
709.74,30.0,24.963439778985737
706.24,30.0,25.035367599968687
796.06,30.0,24.977673031026573
603.85,30.0,25.04083834919222
564.13,30.0,25.007497502267945
635.69,30.0,24.952771956695354
519.61,30.0,25.046035422259067
731.82,30.0,24.99406977833202
747.71,30.0,24.952771956695354
820.98,30.0,25.00378494088586
674.3,30.0,24.999403689477212
586.31,30.0,25.040701511113877
765.05,30.0,24.958105867840544
561.58,30.0,25.024167925730083
643.86,30.0,24.962487119249197
666.61,30.0,24.99406977833202
779.34,30.0,20.230790403448285
789.18,30.0,24.978278448790608
674.93,30.0,24.978278448790608
714.69,30.0,24.978278448790608
646.52,30.0,25.011785807603648
722.58,30.0,22.627479164589182
655.28,30.0,24.978278448790608
676.82,30.0,24.97608782308628
644.22,30.0,22.63574595728108
717.18,30.0,24.97342086751369
639.65,30.0,24.999403689477212
838.79,30.0,24.977183135938446
684.9,30.0,23.823765882442366
651.82,30.0,23.801783493837732
674.13,29.312950328205858,23.60154484407164
693.31,30.0,24.977183135938446
795.42,30.0,23.801783493837732
585.89,30.0,24.97342086751369
690.85,30.0,24.97342086751369
589.72,30.0,23.801783493837732
744.63,30.0,24.98641227849545
534.97,29.312950328205858,23.60154484407164
673.54,30.0,23.81277468814005
635.14,30.0,24.97342086751369
764.85,30.0,24.38760218067571
593.51,30.0,24.38948331488809
797.35,30.0,23.81277468814005
628.31,30.0,23.801783493837732
610.1,30.0,24.287482855792664
780.61,30.0,23.801783493837732
698.57,30.0,24.38760218067571
641.92,30.0,24.094692837256723
666.19,30.0,24.094692837256723
814.97,30.0,24.044633174815196
600.47,30.0,23.801783493837732
696.94,30.0,24.094692837256723
651.54,30.0,24.094692837256723
553.45,30.0,24.09563340436291
572.2,30.0,24.337542518234187
633.39,30.0,23.994573512373677
696.5,30.0,24.97342086751369
814.95,30.0,24.094692837256723
834.15,30.0,24.0446331748152
535.25,30.0,24.094692837256723
836.06,30.0,24.094692837256723
885.52,30.0,24.094692837256723
533.44,30.0,24.095163120809815
793.29,30.0,24.38760218067571
774.5,30.0,24.483997189943683
692.22,30.0,24.094692837256723
752.46,30.0,24.0446331748152
718.46,30.0,24.289345013600204
707.31,30.0,24.289345013600204
562.95,30.0,24.094692837256723
694.05,30.0,24.094692837256723
675.87,30.0,24.06966300603596
723.85,30.0,24.094692837256723
766.39,30.0,24.241147508966215
513.69,30.0,24.094692837256723
751.67,30.0,24.241147508966215
642.98,30.0,24.09492797903327
743.46,30.0,24.192018925428464
780.54,30.0,24.26524626128321
607.34,30.0,24.094692837256723
705.16,30.0,24.289345013600204
772.08,30.0,24.16792017311147
876.39,30.0,24.094692837256723
532.63,30.0,24.192018925428464
737.44,30.0,24.16792017311147
639.32,30.0,24.192018925428464
709.16,30.0,24.192136496316735
614.75,30.0,24.131306505184096
681.76,30.0,24.1920777108726
782.91,30.0,24.192018925428464
709.62,30.0,24.192018925428464
584.95,30.0,24.192018925428464
599.83,30.0,24.1920777108726
666.76,30.0,24.179969549269966
684.38,30.0,24.228691378799972
699.33,30.0,24.24074075495847
747.34,30.0,24.228632593355837
674.69,30.0,24.192018925428464
621.74,30.0,24.216409232915534
801.78,30.0,24.21032575939215
671.2,30.0,24.192018925428464
808.81,30.0,24.179969549269966
640.26,30.0,24.1920777108726
558.9,30.0,24.210384544836288
843.58,30.0,24.179969549269966
807.38,30.0,24.24074075495847
646.1,30.0,24.179969549269966
552.08,30.0,24.185994237349213
660.18,27.137088984534138,23.264112391329576
736.66,30.0,24.216409232915534
674.44,30.0,24.192018925428464
808.42,30.0,24.225562649897377
770.28,30.0,24.228574993937002
638.79,30.0,24.19514765433106
687.24,30.0,24.21637984019347
672.7,30.0,24.210384544836288
701.61,30.0,24.204214079171997
695.78,30.0,24.204214079171997
815.05,30.0,24.213382192514878
844.82,30.0,24.210311656043764
646.91,30.0,24.216394536554503
725.2,30.0,24.185994237349213
546.96,30.0,24.202766099583673
656.83,30.0,24.216394536554503
527.17,30.0,24.19811650230023
572.74,30.0,24.19818939109275
483.93,30.0,24.207284615643108
655.38,30.0,24.210333404078995
656.19,30.0,24.211839576098804
754.39,30.0,24.192055369824722
613.05,30.0,24.209580318069087
659.32,30.0,24.209580318069087
717.8,30.0,24.207255519427367
611.44,30.0,24.196639426496162
799.14,30.0,24.194380168466445
638.13,30.0,24.185994237349213
646.36,30.0,24.216394536554503
618.81,30.0,24.206516981525333
513.38,30.0,24.204239501297483
520.1,30.0,24.185994237349213
604.73,30.0,24.20995686107404
689.04,30.0,24.209580318069087
642.02,30.0,24.214117056326653
688.84,30.0,24.209547547763087
806.42,30.0,24.209580318069087
627.53,30.0,24.20995686107404
483.44,30.0,24.198163820714104
622.96,30.0,24.20005564683793
723.48,30.0,24.20614043852038
642.03,30.0,24.209768589571564
582.04,30.0,24.20804864979721
768.77,30.0,24.207098181185764
775.5,30.0,24.208236921299687
685.72,30.0,24.20005564683793
622.51,30.0,24.20005564683793
848.83,30.0,24.19778727770915
631.33,30.0,24.206893524530287
701.99,30.0,24.203576914011848
923.6,30.0,24.20005564683793
675.32,30.0,24.204052148317572
701.53,30.0,24.204052148317572
632.53,30.0,24.204052148317572
647.58,30.0,24.209002755435627
753.86,30.0,24.207094544158792
697.92,30.0,24.209002755435627
648.93,30.0,24.20005564683793
629.29,30.0,24.207094544158792
683.98,30.0,24.205573346238182
611.03,30.0,24.209002755435627
698.02,30.0,24.20533572908532
517.65,30.0,24.203575095498362
736.12,30.0,24.205573346238182
716.74,30.0,24.207094544158792
694.67,30.0,24.207094544158792
671.59,30.0,24.20181628042489
517.51,30.0,24.20804864979721
680.41,30.0,24.20804864979721
573.41,30.0,24.207571596978
643.14,30.0,24.207169242260473
598.58,30.0,24.206810998017694
738.0,30.0,24.203576004755107
784.52,30.0,24.207571596978
872.0,30.0,24.207571596978
689.39,30.0,24.206810998017694
645.76,30.0,24.205811872647786
740.94,30.0,24.205573346238182
800.11,30.0,24.206810998017694
642.7,30.0,24.2051935013864
598.24,30.0,24.205811872647786
633.94,30.0,24.203576004755107
772.18,30.0,24.20657247160809
760.47,30.0,24.204693938701446
666.95,30.0,24.20657247160809
724.12,30.0,24.207370419619238
692.31,30.0,24.206990120139082
708.22,30.0,24.20657247160809
722.42,30.0,24.20649055745413
625.25,30.0,24.205842029420268
670.94,30.0,24.20619217212794
595.36,30.0,24.205502687017095
693.46,30.0,24.20657247160809
688.61,30.0,24.205882986497244
636.68,30.0,24.206091810762743
771.2,30.0,24.204693938701446
654.24,30.0,24.206971445613664
680.72,30.0,24.20649055745413
636.94,30.0,24.205882986497244
591.4,30.0,24.206427216055452
836.39,30.0,24.2061662934372
606.33,30.0,24.20567235821868
668.23,30.0,24.2065818088708
624.18,30.0,24.206427216055452
736.79,30.0,24.206037579312593
875.88,30.0,24.20623706631538
621.65,30.0,24.206141991445342
654.15,30.0,24.20649055745413
665.66,30.0,24.20567235821868
656.6,30.0,24.206316274449737
715.63,30.0,24.205907174832014
705.26,30.0,24.206536183162466
593.93,30.0,24.20604978713707
820.3,30.0,24.206458886754792
563.87,30.0,24.20567235821868
677.89,30.0,24.206328425445665
881.71,30.0,24.206296754746326
900.74,30.0,24.20567235821868
607.44,30.0,24.206127083544743
672.56,30.0,24.206536183162466
728.62,30.0,24.20578976652535
760.75,30.0,24.206183030793404
690.1,30.0,24.206296754746326
733.12,30.0,24.206183030793404
721.13,30.0,24.20639365610023
686.39,30.0,24.206312590095997
730.06,30.0,24.20604978713707
653.08,30.0,24.20604978713707
684.23,30.0,24.2064262288061
799.74,30.0,24.206221721618647
782.39,30.0,24.206409942453163
744.57,30.0,24.206162974843906
680.52,30.0,24.206173270941697
781.61,30.0,24.205986398659377
670.8,30.0,24.206409942453163
491.46,30.0,24.20642438662923
696.98,30.0,24.206221721618647
731.22,30.0,24.206409942453163
823.86,30.0,24.206051178310673
693.61,30.0,24.206205392644303
668.9,30.0,24.206409942453163
653.48,30.0,24.206409942453163
696.52,30.0,24.20629160669743
726.87,30.0,24.206315832035905
699.07,30.0,24.206409942453163
709.71,30.0,24.206315832035905
743.54,30.0,24.206409942453163
648.66,30.0,24.206286458648535
678.63,30.0,24.205986398659377
567.36,30.0,24.20630114534222
753.05,30.0,24.20624592564642
626.99,30.0,24.206289032672984
802.82,30.0,24.206307667548735
652.9,30.0,24.206307667548735
643.92,30.0,24.206095895651842
612.78,30.0,24.20619817055627
638.32,30.0,24.2063507745753
